"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0.0704312626230548,0.163214594176046,0.283236916360737,NA,NA,NA,NA,NA,NA,NA,NA
"2",0.0715758023174977,0.18405282070646,0.325528764173027,NA,NA,NA,NA,NA,NA,NA,NA
"3",0.0705737177307413,0.12186629183499,0.218777731435095,NA,NA,NA,NA,NA,NA,NA,NA
"4",0.0702393434407107,0.093224955192269,0.16258251461414,NA,NA,NA,NA,NA,NA,NA,NA
"5",0.0608499253491167,0.0782583485892916,0.141452323057414,NA,NA,NA,NA,NA,NA,NA,NA
"6",0.0118936249197277,0.00966683515881147,0.110043286835963,NA,NA,NA,NA,NA,NA,NA,NA
"7",0.0244511010324105,0.0246379793844992,0.0646607060434251,NA,NA,NA,NA,NA,NA,NA,NA
"8",0.0668080231181506,0.185289981714099,0.353094233809971,NA,NA,NA,NA,NA,NA,NA,NA
"9",0.0342378432878727,0.0151623702345158,0.0371350343236204,NA,NA,NA,NA,NA,NA,NA,NA
"10",0.0620771820038004,0.101733380006329,0.181344583107357,NA,NA,NA,NA,NA,NA,NA,NA
"11",0.0290017991063227,0.0243846714143419,0.0903070024647294,NA,NA,NA,NA,NA,NA,NA,NA
"12",0.0291146571167615,0.00792736787676344,0.0259663117033627,NA,NA,NA,NA,NA,NA,NA,NA
"13",0.0641517226487234,0.111554475952454,0.220696615805704,NA,NA,NA,NA,NA,NA,NA,NA
"14",0.0620095590613687,0.10693352118274,0.203607834259807,NA,NA,NA,NA,NA,NA,NA,NA
"15",0.0337543159459444,0.0520673737723588,0.15650018946033,NA,NA,NA,NA,NA,NA,NA,NA
"16",0.0605468227766662,0.0808987032121262,0.147290411620473,NA,NA,NA,NA,NA,NA,NA,NA
"17",0.0423392720966435,0.0103010615763927,0.0265360918374535,NA,NA,NA,NA,NA,NA,NA,NA
"18",0.0500855318369846,0.0988736513744664,0.188371517924925,NA,NA,NA,NA,NA,NA,NA,NA
"19",0.0657037349338123,0.0321626917704889,0.0613644366929175,NA,NA,NA,NA,NA,NA,NA,NA
"20",0.0254649592208507,0.0221431761048619,0.0891028670249394,NA,NA,NA,NA,NA,NA,NA,NA
"21",0.018707723972218,0.0411106771019796,0.107442724794153,NA,NA,NA,NA,NA,NA,NA,NA
"22",0.0561544330538947,0.0271834504742694,0.0554163204890103,NA,NA,NA,NA,NA,NA,NA,NA
"23",0.0399641152407504,0.0145645425009474,0.0361583250804796,NA,NA,NA,NA,NA,NA,NA,NA
"24",0.056270483252205,0.0513539377360943,0.0969172555143375,NA,NA,NA,NA,NA,NA,NA,NA
"25",0.0663501347724282,0.125777916132453,0.228201135378534,NA,NA,NA,NA,NA,NA,NA,NA
"26",0.0327647934241526,0.0875755619900214,0.153386686707645,NA,NA,NA,NA,NA,NA,NA,NA
"27",0.0315206601305565,0.0584572814232372,0.123468314312128,NA,NA,NA,NA,NA,NA,NA,NA
"28",0.0277158878884927,0.0703370175086101,0.145148645733731,NA,NA,NA,NA,NA,NA,NA,NA
"29",0.0411529078604087,0.127639019387532,0.224372815709838,NA,NA,NA,NA,NA,NA,NA,NA
"30",0.0112922607755018,0.00361328174968249,0.0510312114286461,NA,NA,NA,NA,NA,NA,NA,NA
"31",0.0265852551888849,0.0209908769378253,0.0392612751238706,NA,NA,NA,NA,NA,NA,NA,NA
"32",0.0579873780154967,0.0924462296476783,0.16167631019868,NA,NA,NA,NA,NA,NA,NA,NA
