"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0.00451238586884373,0.00438186390583084,0.0072319476664187,NA,NA,NA,NA,NA,NA,NA,NA
"2",0.00148604233950686,0.00218772121762201,0.0132242436099714,NA,NA,NA,NA,NA,NA,NA,NA
"3",0.00444231155481241,0.0244206880251174,0.0363982708874677,NA,NA,NA,NA,NA,NA,NA,NA
"4",0.00285374219821074,0.0356766560309211,0.0612839057697818,NA,NA,NA,NA,NA,NA,NA,NA
"5",0.00161770731858412,0.00963656797463119,0.0321708324585615,NA,NA,NA,NA,NA,NA,NA,NA
"6",0.00451215459175148,0.0531284694691645,0.0751425341691216,NA,NA,NA,NA,NA,NA,NA,NA
"7",0.00351412612936134,0.0403700182029479,0.0619961921797498,NA,NA,NA,NA,NA,NA,NA,NA
"8",0.00343151751760099,0.00324211465386803,0.0231791910867319,NA,NA,NA,NA,NA,NA,NA,NA
"9",0.0023209267352155,0.00780621632615386,0.0419447894782201,NA,NA,NA,NA,NA,NA,NA,NA
"10",0.00470662993605944,0.0391869891780254,0.0599247485724065,NA,NA,NA,NA,NA,NA,NA,NA
"11",0.00257374522786524,0.0109098516743877,0.0448493470424872,NA,NA,NA,NA,NA,NA,NA,NA
"12",0.00192870680150611,0.00340604795484067,0.0424237546131376,NA,NA,NA,NA,NA,NA,NA,NA
"13",0.00467698746917098,0.0291792440807165,0.0452431772774054,NA,NA,NA,NA,NA,NA,NA,NA
"14",0.00470265355052792,0.0352181718145034,0.0539619874957359,NA,NA,NA,NA,NA,NA,NA,NA
"15",0.00187958688113951,0.00296090299671103,0.0458949671511659,NA,NA,NA,NA,NA,NA,NA,NA
"16",0.00469341299207243,0.0147894256418509,0.0227612286837491,NA,NA,NA,NA,NA,NA,NA,NA
"17",0.00364990578287735,0.00394593187616599,0.00880962390542203,NA,NA,NA,NA,NA,NA,NA,NA
"18",0.00213774730370208,0.000471845003014781,0.00336651890346956,NA,NA,NA,NA,NA,NA,NA,NA
"19",0.00413511757794032,0.0103679609203273,0.0194239031795279,NA,NA,NA,NA,NA,NA,NA,NA
"20",0.00469486549738433,0.0421829313651724,0.0648760636080866,NA,NA,NA,NA,NA,NA,NA,NA
"21",0.00472219437035327,0.0532198154701395,0.0762130436513743,NA,NA,NA,NA,NA,NA,NA,NA
"22",0.00474153337523602,0.0290019452554867,0.0434495276856597,NA,NA,NA,NA,NA,NA,NA,NA
"23",0.00472418289456188,0.0469046443660938,0.0710573331573795,NA,NA,NA,NA,NA,NA,NA,NA
"24",0.00296124628547376,0.0291456347026883,0.0489741592675155,NA,NA,NA,NA,NA,NA,NA,NA
"25",0.00212955243550979,0.0133937765733465,0.0285964607863056,NA,NA,NA,NA,NA,NA,NA,NA
"26",0.00428175402902702,0.0548292438494494,0.0781773893849301,NA,NA,NA,NA,NA,NA,NA,NA
"27",0.00387838001271373,0.00942868503234584,0.0138795062498158,NA,NA,NA,NA,NA,NA,NA,NA
"28",0.00467999942788557,0.0100782821423436,0.0143365459145009,NA,NA,NA,NA,NA,NA,NA,NA
"29",0.00217104484389635,0.00517995266659976,0.0347934853652578,NA,NA,NA,NA,NA,NA,NA,NA
"30",0.00402788611927235,0.0288894145704528,0.0561414568783945,NA,NA,NA,NA,NA,NA,NA,NA
"31",0.00313718041231006,0.00619855694932114,0.0174445580378021,NA,NA,NA,NA,NA,NA,NA,NA
"32",0.00446521633502023,0.0101532222760905,0.0143704544474705,NA,NA,NA,NA,NA,NA,NA,NA
"33",0.00431956771641075,0.0269010667318123,0.0382799008809952,NA,NA,NA,NA,NA,NA,NA,NA
"34",0.00475386715020623,0.0296346582851313,0.0429954523156774,NA,NA,NA,NA,NA,NA,NA,NA
"35",0.00475497033202741,0.0181055497744665,0.0267835018551103,NA,NA,NA,NA,NA,NA,NA,NA
"36",0.00467981617681423,0.0156575723079183,0.0222727502486934,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.00469871142598019,0.0197230121293064,0.0302778927090579,NA,NA,NA,NA,NA,NA,NA,NA
"38",0.00470298831011286,0.0282793373479039,0.0433230439261716,NA,NA,NA,NA,NA,NA,NA,NA
