"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0.0141764277233029,0.0083433471137111,0.0217055338909317,NA,NA,NA,NA,NA,NA,NA,NA
"2",0.0126544079987451,0.0241921833753777,0.0357687725941871,NA,NA,NA,NA,NA,NA,NA,NA
"3",0.0195632647235125,0.0128845263777908,0.0460248268210043,NA,NA,NA,NA,NA,NA,NA,NA
"4",0.0225485091677065,0.0123674836232059,0.0190364027054773,NA,NA,NA,NA,NA,NA,NA,NA
"5",0.0302153532544202,0.00938012266549293,0.0271558773290574,NA,NA,NA,NA,NA,NA,NA,NA
"6",0.0331989345952845,0.00732189948815598,0.0104291357974881,NA,NA,NA,NA,NA,NA,NA,NA
"7",0.0269345816768452,0.0112979828275542,0.0243747428426302,NA,NA,NA,NA,NA,NA,NA,NA
"8",0.03160718275752,0.0296343041823453,0.0514020386111822,NA,NA,NA,NA,NA,NA,NA,NA
"9",0.0345462152652026,0.020213873139696,0.0491850270487401,NA,NA,NA,NA,NA,NA,NA,NA
"10",0.0214944122447682,0.00500723415052862,0.0167537915412645,NA,NA,NA,NA,NA,NA,NA,NA
"11",0.0187672483737829,0.00749650551056014,0.01575533940359,NA,NA,NA,NA,NA,NA,NA,NA
"12",0.0146823228344563,0.0304705728983583,0.0497095046009711,NA,NA,NA,NA,NA,NA,NA,NA
"13",0.0295942056682813,0.0218066944763586,0.0358968240572624,NA,NA,NA,NA,NA,NA,NA,NA
"14",0.0200548723081018,0.00752526235223105,0.0263664833563084,NA,NA,NA,NA,NA,NA,NA,NA
"15",0.0217852116648837,0.0522508160856709,0.0922186550492848,NA,NA,NA,NA,NA,NA,NA,NA
"16",0.0177718479742662,0.045076150878657,0.0842831058859033,NA,NA,NA,NA,NA,NA,NA,NA
"17",0.0162425382724473,0.0161731023043656,0.0313942840144528,NA,NA,NA,NA,NA,NA,NA,NA
"18",0.0120973550844786,0.00037912506524973,0.00290925322132449,NA,NA,NA,NA,NA,NA,NA,NA
"19",0.00784909627799057,0.00418841670506942,0.0224772051563194,NA,NA,NA,NA,NA,NA,NA,NA
"20",0.0235910915740781,0.0616989625099902,0.111525677481925,NA,NA,NA,NA,NA,NA,NA,NA
"21",0.00605693910208219,0.0116183978445324,0.0185309679638547,NA,NA,NA,NA,NA,NA,NA,NA
"22",0.0245817209519224,0.0584314586804523,0.100625182762518,NA,NA,NA,NA,NA,NA,NA,NA
"23",0.0201687949856645,0.040205157118817,0.0780031057457512,NA,NA,NA,NA,NA,NA,NA,NA
"24",0.0163726120919011,0.0463075315720426,0.0660263433685635,NA,NA,NA,NA,NA,NA,NA,NA
"25",0.0233239619302148,0.128353852698883,0.229142713611647,NA,NA,NA,NA,NA,NA,NA,NA
"26",0.0289061214503612,0.0340347506983439,0.0997134065854226,NA,NA,NA,NA,NA,NA,NA,NA
"27",0.0142223373809278,0.00810001448116171,0.0159511062077894,NA,NA,NA,NA,NA,NA,NA,NA
"28",0.00455938431728591,0.0112231079448677,0.0214127680113175,NA,NA,NA,NA,NA,NA,NA,NA
"29",0.0160130027511278,0.0114570697798081,0.0347958927358503,NA,NA,NA,NA,NA,NA,NA,NA
"30",0.013591295536634,0.00612627419211464,0.0148476507223287,NA,NA,NA,NA,NA,NA,NA,NA
"31",0.00535291944881648,0.00566185020413734,0.0117742798094341,NA,NA,NA,NA,NA,NA,NA,NA
"32",0.0111600334423146,0.00358799714399838,0.013718036472145,NA,NA,NA,NA,NA,NA,NA,NA
"33",0.0149612141792218,0.00850766032318284,0.0238861577625548,NA,NA,NA,NA,NA,NA,NA,NA
"34",0.0153987066660011,0.0201409210460527,0.138100605997757,NA,NA,NA,NA,NA,NA,NA,NA
"35",0.0213417848057689,0.0151339064241346,0.0581577035063487,NA,NA,NA,NA,NA,NA,NA,NA
"36",0.0181150949093075,0.0118200102425877,0.0241653850607583,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.0153846550419901,0.00676322510926086,0.0578271693314944,NA,NA,NA,NA,NA,NA,NA,NA
"38",0.0139580871478312,0.00541188381256263,0.0838841989287635,NA,NA,NA,NA,NA,NA,NA,NA
"39",0.0106958373225085,0.021912832212125,0.0337606280433813,NA,NA,NA,NA,NA,NA,NA,NA
"40",0.0171245782251016,0.0512399370431635,0.103449286523541,NA,NA,NA,NA,NA,NA,NA,NA
"41",0.0131629503470063,0.0218960998552318,0.031035232512528,NA,NA,NA,NA,NA,NA,NA,NA
"42",0.0144515813614046,0.0149564701795812,0.0587635695329136,NA,NA,NA,NA,NA,NA,NA,NA
"43",0.0105433025901761,0.100433942537875,0.146838405725263,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.0107182684039541,0.00927296725668991,0.095039678597946,NA,NA,NA,NA,NA,NA,NA,NA
"45",0.0178874551326848,0.0443726086942523,0.0742941386934833,NA,NA,NA,NA,NA,NA,NA,NA
"46",0.0151545795320809,0.0354829486685055,0.122560324704254,NA,NA,NA,NA,NA,NA,NA,NA
"47",0.0215964632670018,0.0208095346055909,0.0464838952640335,NA,NA,NA,NA,NA,NA,NA,NA
"48",0.0182813664625267,0.0326658210848173,0.0801767281188299,NA,NA,NA,NA,NA,NA,NA,NA
"49",0.0208224065989452,0.0324961078369441,0.0815276997251245,NA,NA,NA,NA,NA,NA,NA,NA
"50",0.0183513322050493,0.0227915695228534,0.0553108819641766,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.0139773793015517,6.66156220723302e-05,0.00394649254171933,NA,NA,NA,NA,NA,NA,NA,NA
"52",0.0117736607928281,0.02395666812804,0.0760026221097998,NA,NA,NA,NA,NA,NA,NA,NA
"53",0.0112730257510228,0.00706825520487508,0.0263236162967084,NA,NA,NA,NA,NA,NA,NA,NA
"54",0.0152470903872326,0.00633570540597761,0.0812579678493002,NA,NA,NA,NA,NA,NA,NA,NA
"55",0.00996508393079457,0.032611369316478,0.0472337506984932,NA,NA,NA,NA,NA,NA,NA,NA
"56",0.0109765973661049,0.0474366254341562,0.0755983444991868,NA,NA,NA,NA,NA,NA,NA,NA
"57",0.00634835430315526,0.0183587006946677,0.0263314355262103,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.0062018805439778,0.0258046737336404,0.0377893337226531,NA,NA,NA,NA,NA,NA,NA,NA
"59",0.00441881651104063,0.0164259795602394,0.0277125228279541,NA,NA,NA,NA,NA,NA,NA,NA
"60",0.0157365757870927,0.0125006385422559,0.02979312339315,NA,NA,NA,NA,NA,NA,NA,NA
"61",0.0171906145263834,0.0107962441483952,0.0486360338327378,NA,NA,NA,NA,NA,NA,NA,NA
"62",0.0196404520619388,0.00147479453451083,0.00577164457408419,NA,NA,NA,NA,NA,NA,NA,NA
"63",0.0128740804534734,0.0132799735260547,0.049129507529029,NA,NA,NA,NA,NA,NA,NA,NA
"64",0.0109432996199207,0.00338419969764692,0.0386477883958988,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.0100898207259885,0.00510198051079513,0.00721546698916173,NA,NA,NA,NA,NA,NA,NA,NA
"66",0.0058669311329729,0.0252096671073523,0.0414350911841413,NA,NA,NA,NA,NA,NA,NA,NA
"67",0.0151945861441329,0.0389631831937096,0.0953158358891254,NA,NA,NA,NA,NA,NA,NA,NA
"68",0.00583265204507891,0.0137652104608722,0.0218569813697519,NA,NA,NA,NA,NA,NA,NA,NA
"69",0.0134686450955492,0.0214261644080622,0.034313707218751,NA,NA,NA,NA,NA,NA,NA,NA
"70",0.0130526353485609,0.0433882768117342,0.0965958181401768,NA,NA,NA,NA,NA,NA,NA,NA
"71",0.0126190340174949,0.00804226793431873,0.0113938229838912,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.0146062149807984,0.00197392120120177,0.00989184386348801,NA,NA,NA,NA,NA,NA,NA,NA
"73",0.0151094003107986,0.0449642311915215,0.064724597659438,NA,NA,NA,NA,NA,NA,NA,NA
"74",0.00990990687624545,0.0475803846077151,0.0795615455536836,NA,NA,NA,NA,NA,NA,NA,NA
