"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1.08240142381941,0.116576070726602,0.198586815679574,NA,NA,NA,NA,NA,NA,NA,NA
"2",1.08240120689761,0.313246033420021,0.533680548879502,NA,NA,NA,NA,NA,NA,NA,NA
"3",0.384915609143312,0.00102522861471532,0.0349278672474983,NA,NA,NA,NA,NA,NA,NA,NA
"4",1.05537460650889,0.0469620310050404,0.0731150365704902,NA,NA,NA,NA,NA,NA,NA,NA
"5",0.0310409470957409,0.0109578943819213,0.0232272358428453,NA,NA,NA,NA,NA,NA,NA,NA
"6",0.152072439335462,0.00682201832777085,0.0444577289000366,NA,NA,NA,NA,NA,NA,NA,NA
"7",0.428935313564877,0.00228465903768249,0.0532909509173209,NA,NA,NA,NA,NA,NA,NA,NA
"8",1.0462841157338,0.0255219976334714,0.0368292519802785,NA,NA,NA,NA,NA,NA,NA,NA
"9",0.952100520829477,0.0164187656684897,0.0381352446620091,NA,NA,NA,NA,NA,NA,NA,NA
"10",0.960400049442379,0.0147987427434036,0.0233185930431344,NA,NA,NA,NA,NA,NA,NA,NA
"11",0.883536568996184,0.0141888013973882,0.0368218279166447,NA,NA,NA,NA,NA,NA,NA,NA
"12",0.603320120100783,0.00395409688348022,0.0227698957621001,NA,NA,NA,NA,NA,NA,NA,NA
"13",1.13267651253407,0.0131585453901683,0.0193486619316941,NA,NA,NA,NA,NA,NA,NA,NA
"14",1.15476813948492,0.0326700968033892,0.0618693946524083,NA,NA,NA,NA,NA,NA,NA,NA
"15",0.936964506839019,0.0123372640705574,0.0330526615717391,NA,NA,NA,NA,NA,NA,NA,NA
"16",0.970842728868639,0.0917391004712515,0.184775954556379,NA,NA,NA,NA,NA,NA,NA,NA
