"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0.00435857306794199,0.0250320481312689,0.0520977906117883,NA,NA,NA,NA,NA,NA,NA,NA
"2",0.00359882111811167,0.0306639195464788,0.0738114361095512,NA,NA,NA,NA,NA,NA,NA,NA
"3",0.00375130245273098,0.0223691365344665,0.050539895108904,NA,NA,NA,NA,NA,NA,NA,NA
"4",0.00190445053493753,0.00118816877924366,0.0376146110238213,NA,NA,NA,NA,NA,NA,NA,NA
"5",0.0034137895062473,0.0216695723720586,0.0332788108237957,NA,NA,NA,NA,NA,NA,NA,NA
"6",0.00443821020880072,0.0417515144828938,0.0593310153777503,NA,NA,NA,NA,NA,NA,NA,NA
"7",0.0029817567274242,0.0617291949705909,0.0884050534860194,NA,NA,NA,NA,NA,NA,NA,NA
"8",0.00485959132431669,0.0436801682858893,0.0633588660260249,NA,NA,NA,NA,NA,NA,NA,NA
"9",0.00486094264307924,0.0246355929496008,0.0366411178545535,NA,NA,NA,NA,NA,NA,NA,NA
"10",0.00442677420034858,0.0369818720217498,0.0655416377324715,NA,NA,NA,NA,NA,NA,NA,NA
"11",0.00393662319635799,0.0243826311566389,0.0512870518360762,NA,NA,NA,NA,NA,NA,NA,NA
"12",0.00336144321047496,0.0192806225015649,0.0306224609772382,NA,NA,NA,NA,NA,NA,NA,NA
"13",0.00347832764296392,0.037563582653842,0.058622941774574,NA,NA,NA,NA,NA,NA,NA,NA
"14",0.00484059553649059,0.0341843381456615,0.0491552146403679,NA,NA,NA,NA,NA,NA,NA,NA
"15",0.00215288435268555,0.0203409262419305,0.0361319493970528,NA,NA,NA,NA,NA,NA,NA,NA
"16",0.00397446291088414,0.0399053437502193,0.058670481161871,NA,NA,NA,NA,NA,NA,NA,NA
"17",0.00450049229894269,0.0128861440876141,0.0182672623900305,NA,NA,NA,NA,NA,NA,NA,NA
"18",0.00480088625355206,0.0283676452683715,0.0404557911940403,NA,NA,NA,NA,NA,NA,NA,NA
"19",0.00486630088607092,0.0680240831459182,0.100290727335437,NA,NA,NA,NA,NA,NA,NA,NA
"20",0.00486684458303162,0.0880218970228331,0.128968498617241,NA,NA,NA,NA,NA,NA,NA,NA
"21",0.00477041899518353,0.0629202207561286,0.0894235289756116,NA,NA,NA,NA,NA,NA,NA,NA
"22",0.00471239353551186,0.018667382486502,0.0264367133359009,NA,NA,NA,NA,NA,NA,NA,NA
"23",0.00486028408402658,0.0271533936138528,0.0404159521481095,NA,NA,NA,NA,NA,NA,NA,NA
"24",0.00422240457935351,0.0490312108740728,0.0705771896726618,NA,NA,NA,NA,NA,NA,NA,NA
"25",0.00483506468909782,0.08201175152475,0.117738517925896,NA,NA,NA,NA,NA,NA,NA,NA
"26",0.00455156787298818,0.0356005581789273,0.0604730551996568,NA,NA,NA,NA,NA,NA,NA,NA
"27",0.00402531499408595,0.00750381919391807,0.0152785830750384,NA,NA,NA,NA,NA,NA,NA,NA
"28",0.00160336638819603,0.00266055994243031,0.0111837433264928,NA,NA,NA,NA,NA,NA,NA,NA
"29",0.00166501110933612,0.0069793233790495,0.0238369199654471,NA,NA,NA,NA,NA,NA,NA,NA
"30",0.00456534270945525,0.0239215083772223,0.0404418783252624,NA,NA,NA,NA,NA,NA,NA,NA
"31",0.00440147737829489,0.0238133288657732,0.0338989255478689,NA,NA,NA,NA,NA,NA,NA,NA
"32",0.00415806035069209,0.0190636207563515,0.0275757286469439,NA,NA,NA,NA,NA,NA,NA,NA
"33",0.00414968313653074,0.0169664340216681,0.0245585839453484,NA,NA,NA,NA,NA,NA,NA,NA
"34",0.00479356751990129,0.00659559525464082,0.0102245687434913,NA,NA,NA,NA,NA,NA,NA,NA
"35",0.00471913606050494,0.0269176931227985,0.038131149745081,NA,NA,NA,NA,NA,NA,NA,NA
"36",0.00392716984394341,0.0518275979938393,0.0765586284850753,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.00365408702562512,0.0445891386210933,0.0679524290057844,NA,NA,NA,NA,NA,NA,NA,NA
"38",0.00402206883554619,0.00967886467764978,0.0141659576408782,NA,NA,NA,NA,NA,NA,NA,NA
