,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11
1,0.625234128,0.166545955,0.290990283,paleo,NA,NA,NA,NA,NA,NA,NA
2,0.36311758,0.338117087,0.600218649,paleo,NA,NA,NA,NA,NA,NA,NA
3,0.355089444,0.369832807,0.651330106,paleo,NA,NA,NA,NA,NA,NA,NA
4,0.307705231,0.192963959,0.349784931,paleo,NA,NA,NA,NA,NA,NA,NA
5,0.347339841,0.447886326,0.780062041,paleo,NA,NA,NA,NA,NA,NA,NA
6,0.154352483,0.244565637,0.428302614,paleo,NA,NA,NA,NA,NA,NA,NA
7,0.117644436,0.065538183,0.170014954,paleo,NA,NA,NA,NA,NA,NA,NA
