,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11
1,0.000877209,0.003948378,0.032961324,neo,NA,NA,NA,NA,NA,NA,NA
2,0.002226945,0.00821474,0.028683445,neo,NA,NA,NA,NA,NA,NA,NA
3,0.000475363,0.011506615,0.063869968,neo,NA,NA,NA,NA,NA,NA,NA
4,0.000829046,0.012857187,0.056871094,neo,NA,NA,NA,NA,NA,NA,NA
5,0.002087604,0.158073517,0.662331051,neo,NA,NA,NA,NA,NA,NA,NA
6,0.001747438,0.044693879,0.177715422,neo,NA,NA,NA,NA,NA,NA,NA
7,0.004313703,0.101277145,0.253493359,neo,NA,NA,NA,NA,NA,NA,NA
