,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11
1,0.00065186,0.009775407,0.056567859,neo,NA,NA,NA,NA,NA,NA,NA
2,0.002510461,0.149536633,0.623410906,neo,NA,NA,NA,NA,NA,NA,NA
3,0.001205668,0.058516174,0.16712049,neo,NA,NA,NA,NA,NA,NA,NA
4,0.00410414,0.101712972,0.25236164,neo,NA,NA,NA,NA,NA,NA,NA
